date,time,apparentTemperature,cloudCover,dewPoint,humidity,precipProbability,precipIntensity,temperature,uvIndex,visibility,windBearing,windSpeed,timestamp
2015-04-15,2015-04-15T12:00:00,23.64,1,21.0,0.89,0,0,22.97,4,10.01,200,3.6,1429113600
2015-04-16,2015-04-16T12:00:00,32.53,0.19,20.98,0.59,0,0,29.97,7,10.01,80,2.6,1429200000
2015-04-17,2015-04-17T12:00:00,28.15,0.75,24.99,0.94,0,0,25.98,5,10.01,191,2.6,1429286400
2015-04-18,2015-04-18T12:00:00,25.46,0.75,19.99,0.74,0,0,24.97,5,10.01,161,3.6,1429372800
2015-04-19,2015-04-19T12:00:00,30.64,0.75,21.99,0.7,0,0,27.98,5,10.01,30,4.6,1429459200
2015-04-20,2015-04-20T12:00:00,28.15,0.75,24.99,0.94,0,0,25.98,5,10.01,,,1429545600
2015-04-21,2015-04-21T12:00:00,28.79,0.75,20.99,0.7,0,0,26.97,5,10.01,191,4.1,1429632000
2015-04-22,2015-04-22T12:00:00,26.24,0.44,17.98,0.61,0,0,25.98,6,10.01,200,4.1,1429718400
2015-04-23,2015-04-23T12:00:00,27.45,0.19,15.98,0.51,0,0,26.97,6,10.01,,,1429804800
2015-04-24,2015-04-24T12:00:00,27.45,,15.98,0.51,0,0,26.97,,10.01,140,3.6,1429891200
2015-04-25,2015-04-25T12:00:00,27.26,,14.98,0.48,0,0,26.97,,10.01,110,2.6,1429977600
2015-04-26,2015-04-26T12:00:00,29.23,,18.98,0.58,0,0,27.98,,10.01,50,3.6,1430064000
2015-04-27,2015-04-27T12:00:00,28.87,,17.98,0.55,0,0,27.98,,10.01,11,4.1,1430150400
2015-04-28,2015-04-28T12:00:00,29.83,0.44,17.98,0.52,0,0,28.98,5,10.01,101,2.6,1430236800
2015-04-29,2015-04-29T12:00:00,29.44,,16.97,0.48,0,0,28.98,,10.01,,,1430323200
2015-04-30,2015-04-30T12:00:00,30.77,0.75,19.98,0.58,0,0,28.98,4,10.01,30,2.1,1430409600
2015-05-01,2015-05-01T12:00:00,30.27,,18.98,0.55,0,0,28.98,,10.01,50,5.09,1430496000
2015-05-02,2015-05-02T12:00:00,31.31,,18.98,0.52,0,0,29.97,,10.01,30,6.2,1430582400
2015-05-03,2015-05-03T12:00:00,19.46,0.19,18.0,0.94,,,19.06,6,10.01,90,2.1,1430668800
2015-05-04,2015-05-04T12:00:00,21.98,,4.99,0.33,0,0,21.98,,10.01,161,5.09,1430755200
2015-05-05,2015-05-05T12:00:00,22.97,,8.99,0.41,0,0,22.97,,10.01,,,1430841600
2015-05-06,2015-05-06T12:00:00,23.97,,10.98,0.44,0,0,23.97,,10.01,210,4.1,1430928000
2015-05-07,2015-05-07T12:00:00,23.97,,11.98,0.47,0,0,23.97,,10.01,,0,1431014400
2015-05-08,2015-05-08T12:00:00,24.35,0.75,18.99,0.74,0,0,23.97,4,10.01,41,5.09,1431100800
2015-05-09,2015-05-09T12:00:00,25.23,0.44,17.99,0.65,0,0,24.97,5,10.01,50,4.6,1431187200
2015-05-10,2015-05-10T12:00:00,23.37,1,18.99,0.78,0,0,22.97,3,10.01,,0,1431273600
2015-05-11,2015-05-11T12:00:00,21.98,0.75,14.99,0.65,0,0,21.98,4,10.01,200,4.6,1431360000
2015-05-12,2015-05-12T12:00:00,17.99,0.75,14.99,0.83,0,0,17.97,4,10.01,341,3.1,1431446400
2015-05-13,2015-05-13T12:00:00,24.97,,14.98,0.54,0,0,24.97,,10.01,41,5.09,1431532800
2015-05-14,2015-05-14T12:00:00,24.23,0.75,17.99,0.69,0,0,23.97,4,10.01,60,3.6,1431619200
2015-05-15,2015-05-15T12:00:00,23.24,0.75,17.99,0.74,0,0,22.97,4,10.01,60,2.1,1431705600
2015-05-16,2015-05-16T12:00:00,25.46,0.44,19.99,0.74,0,0,24.97,4,10.01,60,4.1,1431792000
2015-05-17,2015-05-17T12:00:00,23.5,1,19.99,0.83,0,0,22.97,3,10.01,41,3.1,1431878400
2015-05-18,2015-05-18T12:00:00,26.34,0.44,18.99,0.65,0,0,25.98,4,10.01,50,3.1,1431964800
2015-05-19,2015-05-19T12:00:00,28.46,0.44,19.99,0.66,0,0,26.97,4,10.01,50,2.1,1432051200
2015-05-20,2015-05-20T12:00:00,28.16,,18.99,0.62,0,0,26.97,,10.01,41,3.1,1432137600
2015-05-21,2015-05-21T12:00:00,30.11,,20.99,0.66,0,0,27.98,,10.01,50,2.1,1432224000
2015-05-22,2015-05-22T12:00:00,23.64,1,21.0,0.89,0,0,22.97,3,10.01,30,3.6,1432310400
2015-05-23,2015-05-23T12:00:00,32.72,0.75,22.98,0.7,0,0,28.98,4,10.01,20,6.7,1432396800
2015-05-24,2015-05-24T12:00:00,30.02,0.75,23.99,0.84,0,0,26.97,4,10.01,,,1432483200
2015-05-25,2015-05-25T12:00:00,23.64,1,21.0,0.89,0,0,22.97,3,10.01,170,2.6,1432569600
2015-05-26,2015-05-26T12:00:00,23.78,1,22.01,0.94,0,0,22.97,3,8,80,1,1432656000
2015-05-27,2015-05-27T12:00:00,21.44,0.75,19.0,0.88,0,0,20.98,4,10.01,251,1.5,1432742400
2015-05-28,2015-05-28T12:00:00,20.98,0.75,12.99,0.6,0,0,20.98,3,10.01,191,3.6,1432828800
2015-05-29,2015-05-29T12:00:00,18.98,0.75,11.99,0.64,0,0,18.98,3,10.01,71,3.1,1432915200
2015-05-30,2015-05-30T12:00:00,19.98,0.75,13.99,0.68,0,0,19.98,3,10.01,110,2.1,1433001600
2015-05-31,2015-05-31T12:00:00,19.98,0.75,14.99,0.73,0,0,19.98,3,10.01,191,3.6,1433088000
2015-06-01,2015-06-01T12:00:00,23.01,0.75,15.99,0.65,0,0,22.97,3,10.01,,,1433174400
2015-06-02,2015-06-02T12:00:00,24.23,0.44,17.99,0.69,0,0,23.97,4,10.01,71,3.1,1433260800
2015-06-03,2015-06-03T12:00:00,26.46,0.75,19.99,0.7,0,0,25.98,3,10.01,30,4.6,1433347200
2015-06-04,2015-06-04T12:00:00,28.79,0.75,20.99,0.7,0,0,26.97,3,10.01,41,4.1,1433433600
2015-06-05,2015-06-05T12:00:00,30.77,,19.98,0.58,0,0,28.98,,10.01,41,5.7,1433520000
2015-06-06,2015-06-06T12:00:00,28.87,,17.98,0.55,0,0,27.98,,10.01,30,5.09,1433606400
2015-06-07,2015-06-07T12:00:00,30.77,,19.98,0.58,0,0,28.98,,10.01,11,4.6,1433692800
2015-06-08,2015-06-08T12:00:00,30.27,,18.98,0.55,0,0,28.98,,10.01,11,5.09,1433779200
2015-06-09,2015-06-09T12:00:00,30.27,,18.98,0.55,0,0,28.98,,10.01,30,4.1,1433865600
2015-06-10,2015-06-10T12:00:00,31.34,0.75,20.99,0.62,0,0,28.98,3,10.01,350,3.6,1433952000
2015-06-11,2015-06-11T12:00:00,22.69,0.75,21.01,0.94,0,0,21.98,3,10.01,200,4.6,1434038400
2015-06-12,2015-06-12T12:00:00,21.98,,13.99,0.61,0,0,21.98,,10.01,161,3.1,1434124800
2015-06-13,2015-06-13T12:00:00,22.55,1,20.0,0.89,0,0,21.98,3,10.01,11,3.1,1434211200
2015-06-14,2015-06-14T12:00:00,18.44,1,17.97,1.0,0,0,17.97,3,2.99,180,4.1,1434297600
2015-06-15,2015-06-15T12:00:00,19.98,,2.99,0.33,0,0,19.98,,10.01,101,2.1,1434384000
2015-06-16,2015-06-16T12:00:00,17.97,,6.0,0.45,0,0,17.97,,10.01,71,3.6,1434470400
2015-06-17,2015-06-17T12:00:00,22.28,1,17.99,0.78,0,0,21.98,3,10.01,50,3.6,1434556800
2015-06-18,2015-06-18T12:00:00,16.97,0.75,10.99,0.68,0,0,16.97,3,10.01,191,8.21,1434643200
2015-06-19,2015-06-19T12:00:00,15.98,,6.0,0.52,0,0,15.98,,10.01,,,1434729600
2015-06-20,2015-06-20T12:00:00,19.98,0.44,14.99,0.73,0,0,19.98,4,10.01,41,5.7,1434816000
2015-06-21,2015-06-21T12:00:00,28.16,,18.99,0.62,0,0,26.97,,10.01,0,3.1,1434902400
2015-06-22,2015-06-22T12:00:00,29.64,,19.98,0.62,0,0,27.98,,10.01,41,3.6,1434988800
2015-06-23,2015-06-23T12:00:00,24.35,0.75,18.99,0.74,0,0,23.97,3,10.01,170,2.6,1435075200
2015-06-24,2015-06-24T12:00:00,20.19,1,16.99,0.83,0,0,19.98,3,10.01,,0,1435161600
2015-06-25,2015-06-25T12:00:00,22.97,,13.99,0.57,0,0,22.97,,10.01,71,5.7,1435248000
2015-06-26,2015-06-26T12:00:00,25.03,,15.99,0.57,0,0,24.97,,10.01,60,4.1,1435334400
2015-06-27,2015-06-27T12:00:00,24.12,,16.99,0.65,0,0,23.97,,10.01,60,4.6,1435420800
2015-06-28,2015-06-28T12:00:00,23.01,0.75,15.99,0.65,0,0,22.97,3,10.01,60,4.1,1435507200
2015-06-29,2015-06-29T12:00:00,23.01,0.75,15.99,0.65,0,0,22.97,3,10.01,41,4.6,1435593600
2015-06-30,2015-06-30T12:00:00,20.34,1,17.99,0.88,0,0,19.98,3,10.01,180,3.1,1435680000
2015-07-01,2015-07-01T12:00:00,20.06,0.44,15.99,0.78,0,0,19.98,4,10.01,,,1435766400
2015-07-02,2015-07-02T12:00:00,20.49,1,19.0,0.94,0,0,19.98,3,2.99,161,1,1435852800
2015-07-03,2015-07-03T12:00:00,18.98,0.75,13.99,0.73,0,0,18.98,3,10.01,200,8.21,1435939200
2015-07-04,2015-07-04T12:00:00,13.97,0.75,6.0,0.59,0,0,13.97,3,10.01,170,3.6,1436025600
2015-07-05,2015-07-05T12:00:00,15.98,,8.0,0.59,0,0,15.98,,10.01,30,3.1,1436112000
2015-07-06,2015-07-06T12:00:00,18.13,1,16.0,0.88,0,0,17.97,3,9,101,1,1436198400
2015-07-07,2015-07-07T12:00:00,18.28,1,16.99,0.94,0,0,17.97,3,10.01,260,3.1,1436284800
2015-07-08,2015-07-08T12:00:00,17.18,1,16.0,0.94,0,0,16.97,3,10.01,260,3.1,1436371200
2015-07-09,2015-07-09T12:00:00,20.98,0.75,13.99,0.64,0,0,20.98,3,10.01,20,4.1,1436457600
2015-07-10,2015-07-10T12:00:00,24.47,0.75,19.99,0.79,0,0,23.97,3,10.01,50,3.6,1436544000
2015-07-11,2015-07-11T12:00:00,25.58,0.44,20.99,0.79,0,0,24.97,4,10.01,41,3.1,1436630400
2015-07-12,2015-07-12T12:00:00,26.57,0.44,20.99,0.74,0,0,25.98,4,10.01,50,7.2,1436716800
2015-07-13,2015-07-13T12:00:00,31.99,0.75,21.99,0.66,0,0,28.98,3,10.01,0,6.2,1436803200
2015-07-14,2015-07-14T12:00:00,14.97,1,13.0,0.88,0,0,14.97,3,10.01,170,4.6,1436889600
2015-07-15,2015-07-15T12:00:00,16.97,0.75,13.0,0.77,0,0,16.97,3,10.01,120,2.6,1436976000
2015-07-16,2015-07-16T12:00:00,17.97,0.75,13.99,0.78,0,0,17.97,3,10.01,,0,1437062400
2015-07-17,2015-07-17T12:00:00,18.98,0.44,13.0,0.68,0,0,18.98,4,10.01,191,2.6,1437148800
2015-07-18,2015-07-18T12:00:00,23.24,0.44,17.99,0.74,0,0,22.97,4,10.01,50,2.6,1437235200
2015-07-19,2015-07-19T12:00:00,29.83,,17.98,0.52,0,0,28.98,,10.01,11,6.2,1437321600
2015-07-20,2015-07-20T12:00:00,19.39,0.19,18.0,0.94,0,0,18.98,5,4.01,191,8.8,1437408000
2015-07-21,2015-07-21T12:00:00,16.97,0.19,9.0,0.59,0,0,16.97,5,10.01,170,4.1,1437494400
2015-07-22,2015-07-22T12:00:00,18.98,,8.0,0.49,0,0,18.98,,10.01,,,1437580800
2015-07-23,2015-07-23T12:00:00,17.03,1,14.99,0.88,0,0,16.97,3,7,200,1.5,1437667200
2015-07-24,2015-07-24T12:00:00,19.98,0.75,12.99,0.64,0,0,19.98,4,10.01,170,3.1,1437753600
2015-07-25,2015-07-25T12:00:00,19.98,0.44,12.99,0.64,0,0,19.98,4,10.01,,,1437840000
2015-07-26,2015-07-26T12:00:00,22.97,,13.99,0.57,0,0,22.97,,10.01,,,1437926400
2015-07-27,2015-07-27T12:00:00,27.45,,15.98,0.51,0,0,26.97,,10.01,50,3.1,1438012800
2015-07-28,2015-07-28T12:00:00,29.83,,17.98,0.52,0,0,28.98,,10.01,41,6.2,1438099200
2015-07-29,2015-07-29T12:00:00,30.01,,15.97,0.43,0,0,29.97,,10.01,41,5.7,1438185600
2015-07-30,2015-07-30T12:00:00,29.44,,16.97,0.48,0,0,28.98,,10.01,41,6.2,1438272000
2015-07-31,2015-07-31T12:00:00,30.01,,15.97,0.43,0,0,29.97,,10.01,41,5.09,1438358400
2015-08-01,2015-08-01T12:00:00,28.33,,15.98,0.48,,,28.06,,10.01,41,5.09,1438444800
2015-08-02,2015-08-02T12:00:00,29.97,,14.97,0.4,0,0,29.97,,10.01,30,6.2,1438531200
2015-08-03,2015-08-03T12:00:00,30.01,,15.97,0.43,0,0,29.97,,10.01,350,5.09,1438617600
2015-08-04,2015-08-04T12:00:00,30.01,0.19,15.97,0.43,0,0,29.97,5,10.01,20,6.2,1438704000
2015-08-05,2015-08-05T12:00:00,30.98,,15.97,0.4,0,0,30.98,,10.01,50,4.1,1438790400
2015-08-06,2015-08-06T12:00:00,31.98,,15.97,0.38,0,0,31.98,,10.01,20,9.8,1438876800
2015-08-07,2015-08-07T12:00:00,34.14,,19.97,0.49,0,0,31.98,,10.01,11,9.3,1438963200
2015-08-08,2015-08-08T12:00:00,34.6,,18.97,0.44,0,0,32.98,,10.01,11,8.21,1439049600
2015-08-09,2015-08-09T12:00:00,32.98,,14.97,0.34,0,0,32.98,,10.01,30,8.21,1439136000
2015-08-10,2015-08-10T12:00:00,17.18,1,16.0,0.94,0,0,16.97,4,10.01,170,2.6,1439222400
2015-08-11,2015-08-11T12:00:00,28.87,,17.98,0.55,0,0,27.98,,10.01,41,4.1,1439308800
2015-08-12,2015-08-12T12:00:00,32.38,,16.97,0.41,0,0,31.98,,10.01,20,6.7,1439395200
2015-08-13,2015-08-13T12:00:00,19.24,1,16.99,0.88,0,0,18.98,4,10.01,221,3.1,1439481600
2015-08-14,2015-08-14T12:00:00,20.06,1,15.99,0.78,0,0,19.98,4,10.01,,0,1439568000
2015-08-15,2015-08-15T12:00:00,16.97,1,13.99,0.83,0,0,16.97,4,10.01,191,3.6,1439654400
2015-08-16,2015-08-16T12:00:00,25.23,0.75,17.99,0.65,0,0,24.97,4,10.01,,,1439740800
2015-08-17,2015-08-17T12:00:00,23.24,0.75,17.99,0.74,0,0,22.97,4,10.01,300,4.1,1439827200
2015-08-18,2015-08-18T12:00:00,19.98,0.75,11.99,0.6,0,0,19.98,4,10.01,281,4.6,1439913600
2015-08-19,2015-08-19T12:00:00,21.98,0.19,12.99,0.57,0,0,21.98,6,10.01,191,3.1,1440000000
2015-08-20,2015-08-20T12:00:00,21.98,0.75,11.99,0.53,0,0,21.98,5,10.01,,,1440086400
2015-08-21,2015-08-21T12:00:00,25.98,,13.98,0.48,0,0,25.98,,10.01,20,4.1,1440172800
2015-08-22,2015-08-22T12:00:00,28.27,,15.98,0.48,0,0,27.98,,10.01,41,4.1,1440259200
2015-08-23,2015-08-23T12:00:00,25.34,0,18.99,0.69,0,0,24.97,7,9,191,6.2,1440345600
2015-08-24,2015-08-24T12:00:00,18.98,0.75,10.99,0.6,0,0,18.98,5,10.01,170,3.6,1440432000
2015-08-25,2015-08-25T12:00:00,28.16,0.44,18.99,0.62,0,0,26.97,6,10.01,20,2.6,1440518400
2015-08-26,2015-08-26T12:00:00,30.77,0.75,19.98,0.58,0,0,28.98,5,10.01,20,3.1,1440604800
2015-08-27,2015-08-27T12:00:00,,,,,,,,,,,,1440691200
2015-08-28,2015-08-28T12:00:00,26.97,,12.98,0.42,0,0,26.97,,10.01,41,4.1,1440777600
2015-08-29,2015-08-29T12:00:00,28.98,,14.98,0.43,0,0,28.98,,10.01,41,5.09,1440864000
2015-08-30,2015-08-30T12:00:00,31.98,,14.97,0.36,0,0,31.98,,10.01,30,4.6,1440950400
2015-08-31,2015-08-31T12:00:00,35.08,,17.96,0.39,0,0,33.96,,10.01,11,4.1,1441036800
2015-09-01,2015-09-01T12:00:00,34.6,,18.97,0.44,0,0,32.98,,10.01,,,1441123200
2015-09-02,2015-09-02T12:00:00,21.24,0.44,16.99,0.78,,,21.06,6,10.01,200,3.6,1441209600
2015-09-03,2015-09-03T12:00:00,23.12,0.75,16.99,0.69,0,0,22.97,5,10.01,191,6.2,1441296000
2015-09-04,2015-09-04T12:00:00,23.97,,10.98,0.44,0,0,23.97,,10.01,170,4.6,1441382400
2015-09-05,2015-09-05T12:00:00,23.97,,7.99,0.36,0,0,23.97,,10.01,180,3.6,1441468800
2015-09-06,2015-09-06T12:00:00,23.97,,8.99,0.39,0,0,23.97,,10.01,140,3.1,1441555200
2015-09-07,2015-09-07T12:00:00,25.03,0.75,15.99,0.57,0,0,24.97,5,10.01,71,3.1,1441641600
2015-09-08,2015-09-08T12:00:00,27.9,0.19,17.98,0.58,0,0,26.97,7,10.01,270,3.1,1441728000
2015-09-09,2015-09-09T12:00:00,27.32,,14.98,0.48,,,27.04,,10.01,41,5.7,1441814400
2015-09-10,2015-09-10T12:00:00,26.57,1,20.99,0.74,0,0,25.98,4,10.01,230,2.6,1441900800
2015-09-11,2015-09-11T12:00:00,18.98,0.44,0.99,0.3,0,0,18.98,7,10.01,191,4.6,1441987200
2015-09-12,2015-09-12T12:00:00,20.98,,-1.01,0.23,0,0,20.98,,10.01,110,4.1,1442073600
2015-09-13,2015-09-13T12:00:00,23.97,,0.01,0.21,0,0,23.97,,10.01,80,3.1,1442160000
2015-09-14,2015-09-14T12:00:00,27.04,,4.98,0.24,,,27.04,,10.01,50,4.1,1442246400
2015-09-15,2015-09-15T12:00:00,34.6,,18.97,0.44,0,0,32.98,,10.01,20,3.6,1442332800
2015-09-16,2015-09-16T12:00:00,38.9,,19.96,0.39,0,0,35.99,,10.01,350,5.7,1442419200
2015-09-17,2015-09-17T12:00:00,38.9,,19.96,0.39,0,0,35.99,,10.01,330,6.7,1442505600
2015-09-18,2015-09-18T12:00:00,34.91,0,20.98,0.52,0,0,31.98,9,8,270,2.1,1442592000
2015-09-19,2015-09-19T12:00:00,35.78,0,21.98,0.56,0,0,31.98,9,8,,0,1442678400
2015-09-20,2015-09-20T12:00:00,36.11,,20.98,0.49,0,0,32.98,,10.01,71,3.6,1442764800
2015-09-21,2015-09-21T12:00:00,41.35,,19.96,0.35,0,0,37.97,,10.01,350,5.09,1442851200
2015-09-22,2015-09-22T12:00:00,41.35,0,19.96,0.35,0,0,37.97,9,8,350,2.6,1442937600
2015-09-23,2015-09-23T12:00:00,42.04,0,21.97,0.42,0,0,36.97,9,8,11,5.09,1443024000
2015-09-24,2015-09-24T12:00:00,26.46,0.75,19.99,0.7,0,0,25.98,6,10.01,251,3.6,1443110400
2015-09-25,2015-09-25T12:00:00,22.23,1,16.99,0.73,,,22.06,5,10.01,170,4.6,1443196800
2015-09-26,2015-09-26T12:00:00,20.19,1,16.99,0.83,0,0,19.98,5,10.01,170,3.6,1443283200
2015-09-27,2015-09-27T12:00:00,22.28,0.75,17.99,0.78,0,0,21.98,6,10.01,170,5.09,1443369600
2015-09-28,2015-09-28T12:00:00,25.98,,13.98,0.48,0,0,25.98,,10.01,80,3.6,1443456000
2015-09-29,2015-09-29T12:00:00,24.12,0.75,16.99,0.65,0,0,23.97,6,10.01,50,3.6,1443542400
2015-09-30,2015-09-30T12:00:00,30.27,0.19,18.98,0.55,0,0,28.98,9,10.01,50,2.6,1443628800
2015-10-01,2015-10-01T12:00:00,32.89,0.19,17.97,0.43,0,0,31.98,9,10.01,30,4.6,1443715200
2015-10-02,2015-10-02T12:00:00,29.83,0.75,17.98,0.52,0,0,28.98,6,4.01,240,5.09,1443801600
2015-10-03,2015-10-03T12:00:00,16.08,1,15.0,0.94,0,0,15.98,5,2.99,191,5.7,1443888000
2015-10-04,2015-10-04T12:00:00,24.02,0.25,15.99,0.61,0,0,23.97,9,10.01,131,2.06,1443970800
2015-10-05,2015-10-05T12:00:00,31.31,0.19,18.98,0.52,0,0,29.97,9,10.01,71,3.6,1444057200
2015-10-06,2015-10-06T12:00:00,39.3,0.25,22.96,0.53,0,0,33.96,9,10.01,41,6.7,1444143600
2015-10-07,2015-10-07T12:00:00,41.01,,20.96,0.4,0,0,36.97,,10.01,11,5.09,1444230000
2015-10-08,2015-10-08T12:00:00,31.31,0.75,18.98,0.52,0,0,29.97,6,10.01,270,3.6,1444316400
2015-10-09,2015-10-09T12:00:00,19.39,0.19,18.0,0.94,0,0,18.98,9,10.01,251,1.5,1444402800
2015-10-10,2015-10-10T12:00:00,18.13,1,16.0,0.88,,,17.97,5,10.01,230,3.6,1444489200
2015-10-11,2015-10-11T12:00:00,16.08,1,15.0,0.94,0,0,15.98,5,8,240,4.1,1444575600
2015-10-12,2015-10-12T12:00:00,17.97,1,13.0,0.73,0,0,17.97,5,10.01,200,3.1,1444662000
2015-10-13,2015-10-13T12:00:00,19.98,0.75,13.99,0.68,,,19.98,6,10.01,71,4.1,1444748400
2015-10-14,2015-10-14T12:00:00,36.11,0.19,20.98,0.49,0,0,32.98,9,10.01,11,7.2,1444834800
2015-10-15,2015-10-15T12:00:00,36.85,0.25,20.47,0.45,,,33.96,9,,320,6.7,1444921200
2015-10-16,2015-10-16T12:00:00,25.12,0.25,16.98,0.61,0,0,24.97,9,10.01,161,3.6,1445007600
2015-10-17,2015-10-17T12:00:00,24.97,0.19,12.99,0.47,0,0,24.97,10,10.01,170,6.2,1445094000
2015-10-18,2015-10-18T12:00:00,23.97,0.75,12.99,0.5,0,0,23.97,6,10.01,0,1.02,1445180400
2015-10-19,2015-10-19T12:00:00,34.54,0.75,21.98,0.59,0,0,30.98,6,10.01,50,6.2,1445266800
2015-10-20,2015-10-20T12:00:00,39.3,0.25,18.96,0.35,0,0,36.97,9,10.01,341,7.7,1445353200
2015-10-21,2015-10-21T12:00:00,35.78,0.75,21.98,0.56,0,0,31.98,6,10.01,320,4.6,1445439600
2015-10-22,2015-10-22T12:00:00,36.76,,22.97,0.59,0,0,31.98,,10.01,161,3.6,1445526000
2015-10-23,2015-10-23T12:00:00,31.31,0.25,18.98,0.52,0,0,29.97,9,10.01,150,4.6,1445612400
2015-10-24,2015-10-24T12:00:00,35.78,0.19,21.98,0.56,0,0,31.98,10,10.01,50,5.7,1445698800
2015-10-25,2015-10-25T12:00:00,34.54,0.75,21.98,0.59,,,30.98,6,10.01,20,4.1,1445785200
2015-10-26,2015-10-26T12:00:00,22.84,0.19,21.98,1.0,,,21.98,10,2.49,161,5.7,1445871600
2015-10-27,2015-10-27T12:00:00,23.78,1,22.01,0.94,0,0,22.97,5,10.01,330,3.1,1445958000
2015-10-28,2015-10-28T12:00:00,34.54,0.75,21.98,0.59,0,0,30.98,6,10.01,140,2.6,1446044400
2015-10-29,2015-10-29T12:00:00,38.05,0.44,22.97,0.56,0,0,32.98,8,10.01,30,5.09,1446130800
2015-10-30,2015-10-30T12:00:00,20.49,0.19,19.0,0.94,,,19.98,10,6,180,4.6,1446217200
2015-10-31,2015-10-31T12:00:00,25.23,0.75,17.99,0.65,0,0,24.97,6,10.01,191,1.5,1446303600
2015-11-01,2015-11-01T12:00:00,25.34,0.75,18.99,0.69,0,0,24.97,6,10.01,170,3.6,1446390000
2015-11-02,2015-11-02T12:00:00,25.46,0.75,19.99,0.74,0,0,24.97,6,10.01,281,2.1,1446476400
2015-11-03,2015-11-03T12:00:00,25.46,0.75,19.99,0.74,0,0,24.97,6,10.01,281,1.55,1446562800
2015-11-04,2015-11-04T12:00:00,23.78,1,22.01,0.94,0,0,22.97,5,2,230,1.55,1446649200
2015-11-05,2015-11-05T12:00:00,24.35,0.75,18.99,0.74,0,0,23.97,7,10.01,191,5.09,1446735600
2015-11-06,2015-11-06T12:00:00,25.03,0.75,15.99,0.57,0,0,24.97,7,10.01,140,1.5,1446822000
2015-11-07,2015-11-07T12:00:00,25.03,0.75,15.99,0.57,0,0,24.97,7,10.01,,0,1446908400
2015-11-08,2015-11-08T12:00:00,25.58,1,20.99,0.79,0,0,24.97,5,10.01,30,3.1,1446994800
2015-11-09,2015-11-09T12:00:00,37.88,,23.97,0.63,0,0,31.98,,10.01,41,3.6,1447081200
2015-11-10,2015-11-10T12:00:00,40.61,,22.96,0.5,0,0,34.98,,10.01,30,7.2,1447167600
2015-11-11,2015-11-11T12:00:00,30.02,1,23.99,0.84,0,0,26.97,5,10.01,131,5.7,1447254000
2015-11-12,2015-11-12T12:00:00,43.28,0.25,24.97,0.56,0,0,34.98,10,10.01,30,5.7,1447340400
2015-11-13,2015-11-13T12:00:00,41.91,0.19,22.96,0.47,0,0,35.99,10,10.01,320,3.1,1447426800
2015-11-14,2015-11-14T12:00:00,27.9,0.44,17.98,0.58,0,0,26.97,9,10.01,180,2.6,1447513200
2015-11-15,2015-11-15T12:00:00,36.52,0.75,23.98,0.66,0,0,30.98,7,10.01,71,2.1,1447599600
2015-11-16,2015-11-16T12:00:00,22.69,1,21.01,0.94,0,0,21.98,5,8,210,5.7,1447686000
2015-11-17,2015-11-17T12:00:00,31.99,0.75,21.99,0.66,0,0,28.98,7,10.01,30,2.6,1447772400
2015-11-18,2015-11-18T12:00:00,26.46,0.75,19.99,0.7,0,0,25.98,7,10.01,71,1.5,1447858800
2015-11-19,2015-11-19T12:00:00,35.07,0.19,23.98,0.7,,,29.97,11,10.01,11,5.7,1447945200
2015-11-20,2015-11-20T12:00:00,22.97,0.75,14.99,0.61,0,0,22.97,7,10.01,230,3.1,1448031600
2015-11-21,2015-11-21T12:00:00,24.97,0.75,13.98,0.51,0,0,24.97,7,10.01,71,3.6,1448118000
2015-11-22,2015-11-22T12:00:00,31.37,0.75,16.97,0.43,0,0,30.98,7,10.01,,0,1448204400
2015-11-23,2015-11-23T12:00:00,29.16,0.75,21.99,0.74,0,0,26.97,7,10.01,30,1,1448290800
2015-11-24,2015-11-24T12:00:00,36.52,0.75,23.98,0.66,0,0,30.98,7,10.01,80,3.1,1448377200
2015-11-25,2015-11-25T12:00:00,39.09,0.75,25.99,0.75,0,0,30.98,7,10.01,60,3.09,1448463600
2015-11-26,2015-11-26T12:00:00,29.16,0.75,21.99,0.74,0,0,26.97,7,10.01,30,4.6,1448550000
2015-11-27,2015-11-27T12:00:00,37.88,0.75,23.97,0.63,0,0,31.98,7,10.01,0,4.1,1448636400
2015-11-28,2015-11-28T12:00:00,24.88,1,22.99,0.94,0,0,23.97,5,10.01,,0,1448722800
2015-11-29,2015-11-29T12:00:00,22.15,1,16.99,0.73,0,0,21.98,5,10.01,161,2.6,1448809200
2015-11-30,2015-11-30T12:00:00,26.05,0.63,15.98,0.54,0,0,25.98,8,10.01,161,3.1,1448895600
2015-12-01,2015-12-01T12:00:00,29.16,0.75,21.99,0.74,0,0,26.97,7,10.01,350,3.6,1448982000
2015-12-02,2015-12-02T12:00:00,24.6,0.75,21.0,0.84,0,0,23.97,7,10.01,110,3.1,1449068400
2015-12-03,2015-12-03T12:00:00,33.56,0.75,23.98,0.75,0,0,28.98,7,10.01,60,2.6,1449154800
2015-12-04,2015-12-04T12:00:00,23.64,1,21.0,0.89,0,0,22.97,5,10.01,41,2.6,1449241200
2015-12-05,2015-12-05T12:00:00,24.6,0.75,21.0,0.84,0,0,23.97,7,10.01,50,3.6,1449327600
2015-12-06,2015-12-06T12:00:00,29.83,0.44,17.98,0.52,0,0,28.98,9,10.01,191,3.6,1449414000
2015-12-07,2015-12-07T12:00:00,28.98,0.25,13.97,0.4,0,0,28.98,10,10.01,131,2.06,1449500400
